"Time Stamp",ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
6301499,0000002F,false,Rx,0,5,28,CF,C2,05,40,00,00,00
6341638,0000002F,false,Rx,0,4,24,AE,B8,6F,00,00,00,00
6381522,0000002F,false,Rx,0,5,27,EE,BD,05,27,00,00,00
6421510,0000002F,false,Rx,0,5,B1,FE,FF,00,4F,00,00,00
6461451,0000002F,false,Rx,0,5,21,7D,BD,05,9E,00,00,00
6501798,0000002F,false,Rx,0,5,22,8A,BD,0D,88,00,00,00
6541730,0000002F,false,Rx,0,5,23,E6,C2,05,2E,00,00,00
6581622,0000001B,false,Rx,0,3,25,FF,DA,00,00,00,00,00
6611705,00000023,false,Rx,0,5,25,B5,C2,00,62,00,00,00
6661566,0000001B,false,Rx,0,3,26,FF,D9,00,00,00,00,00
6691570,00000023,false,Rx,0,5,26,4E,BD,00,CD,00,00,00
6741662,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
6771577,00000023,false,Rx,0,5,28,CF,C2,00,45,00,00,00
6821510,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
6851586,00000023,false,Rx,0,5,24,A8,BC,00,76,00,00,00
6901639,0000001B,false,Rx,0,3,27,FF,D8,00,00,00,00,00
6931507,00000023,false,Rx,0,5,27,EE,BD,00,2C,00,00,00
6981704,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
7015891,00000023,false,Rx,0,5,B1,80,7F,04,4A,00,00,00
7061615,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
7091642,00000023,false,Rx,0,3,21,7D,A3,00,00,00,00,00
7141797,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
7171593,00000023,false,Rx,0,5,22,8A,BD,00,95,00,00,00
7221748,0000001B,false,Rx,0,3,23,FF,DC,00,00,00,00,00
7251632,00000023,false,Rx,0,5,23,E6,C2,00,33,00,00,00
7301724,0000001B,false,Rx,0,3,25,FF,DA,00,00,00,00,00
7331639,00000023,false,Rx,0,5,25,B5,C2,00,62,00,00,00
7381604,0000001B,false,Rx,0,3,26,FF,D9,00,00,00,00,00
7411808,00000023,false,Rx,0,5,26,4E,BD,00,CD,00,00,00
7461708,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
7491607,00000023,false,Rx,0,5,28,CF,C2,00,45,00,00,00
7541637,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
7571640,00000023,false,Rx,0,5,24,FB,BB,00,24,00,00,00
7621581,0000001B,false,Rx,0,3,27,FF,D8,00,00,00,00,00
7651681,00000023,false,Rx,0,5,27,EE,BD,00,2C,00,00,00
7701789,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
7731728,00000023,false,Rx,0,5,B1,80,7F,04,4A,00,00,00
7781756,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
7811871,00000023,false,Rx,0,3,21,7D,A3,00,00,00,00,00
7861628,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
