"Time Stamp",ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
8578658,00000023,false,Rx,0,5,24,DA,B8,00,48,00,00,00
8628631,0000001B,false,Rx,0,3,27,FF,D8,00,00,00,00,00
8658681,00000023,false,Rx,0,5,27,EE,BD,00,2C,00,00,00
8708950,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
8739034,00000023,false,Rx,0,5,B1,80,7F,04,4A,00,00,00
8788734,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
8818633,00000023,false,Rx,0,3,21,7D,A3,00,00,00,00,00
8868757,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
8898704,00000023,false,Rx,0,5,22,8A,BD,00,95,00,00,00
8948733,0000001B,false,Rx,0,3,23,FF,DC,00,00,00,00,00
8978609,00000023,false,Rx,0,5,23,E6,C2,00,33,00,00,00
9028741,0000001B,false,Rx,0,3,25,FF,DA,00,00,00,00,00
