"Time Stamp",ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
5251095,0000001B,false,Rx,0,3,26,FF,D9,00,00,00,00,00
5281265,00000023,false,Rx,0,5,26,4E,BD,00,CD,00,00,00
5331102,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
5361067,00000023,false,Rx,0,5,28,CF,C2,00,45,00,00,00
5411279,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
5441154,00000023,false,Rx,0,5,24,DA,B8,00,48,00,00,00
5491263,0000001B,false,Rx,0,3,27,FF,D8,00,00,00,00,00
5521321,00000023,false,Rx,0,5,27,EE,BD,00,2C,00,00,00
5571221,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
5601281,00000023,false,Rx,0,5,B1,80,7F,04,4A,00,00,00
5651087,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
5681210,00000023,false,Rx,0,5,21,3C,BE,00,E3,00,00,00
5731198,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
5761218,00000023,false,Rx,0,5,22,8A,BD,00,95,00,00,00
5811143,0000001B,false,Rx,0,3,23,FF,DC,00,00,00,00,00
5841235,00000023,false,Rx,0,5,23,E6,C2,00,33,00,00,00
5891152,0000001B,false,Rx,0,3,25,FF,DA,00,00,00,00,00
5921315,00000023,false,Rx,0,5,25,98,C1,00,80,00,00,00
5971175,0000001B,false,Rx,0,3,26,FF,D9,00,00,00,00,00
6001732,00000023,false,Rx,0,5,26,4E,BD,00,CD,00,00,00
6051200,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
6081204,00000023,false,Rx,0,5,28,CF,C2,00,45,00,00,00
6131145,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
6161307,00000023,false,Rx,0,5,24,DA,B8,00,48,00,00,00
6211248,0000001B,false,Rx,0,3,27,FF,D8,00,00,00,00,00
6241228,00000023,false,Rx,0,5,27,EE,BD,00,2C,00,00,00
6291297,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
6321356,00000023,false,Rx,0,5,B1,80,7F,04,4A,00,00,00
6371240,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
6401444,00000023,false,Rx,0,5,21,8F,BD,00,91,00,00,00
6451200,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
6481347,00000023,false,Rx,0,5,22,8A,BD,00,95,00,00,00
6531392,0000001B,false,Rx,0,3,23,FF,DC,00,00,00,00,00
6561132,00000023,false,Rx,0,5,23,E6,C2,00,33,00,00,00
6611345,0000001B,false,Rx,0,3,25,FF,DA,00,00,00,00,00
6641348,00000023,false,Rx,0,5,25,45,C2,00,D2,00,00,00
6691368,0000001B,false,Rx,0,3,26,FF,D9,00,00,00,00,00
6721259,00000023,false,Rx,0,5,26,4E,BD,00,CD,00,00,00
6771201,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
6801388,00000023,false,Rx,0,5,28,CF,C2,00,45,00,00,00
6851273,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
6881339,00000023,false,Rx,0,5,24,DA,B8,00,48,00,00,00
6931145,0000001B,false,Rx,0,3,27,FF,D8,00,00,00,00,00
6961268,00000023,false,Rx,0,5,27,EE,BD,00,2C,00,00,00
7011400,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
7041275,00000023,false,Rx,0,5,B1,80,7F,04,4A,00,00,00
7091384,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
7121283,00000023,false,Rx,0,5,21,51,BD,00,CF,00,00,00
7171271,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
7201459,00000023,false,Rx,0,5,22,8A,BD,00,95,00,00,00
7251184,0000001B,false,Rx,0,3,23,FF,DC,00,00,00,00,00
7281347,00000023,false,Rx,0,5,23,E6,C2,00,33,00,00,00
7331375,0000001B,false,Rx,0,3,25,FF,DA,00,00,00,00,00
7361313,00000023,false,Rx,0,5,25,E1,C2,00,36,00,00,00
7411254,0000001B,false,Rx,0,3,26,FF,D9,00,00,00,00,00
7441234,00000023,false,Rx,0,5,26,4E,BD,00,CD,00,00,00
7491303,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
7521322,00000023,false,Rx,0,5,28,CF,C2,00,45,00,00,00
7571350,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
7601722,00000023,false,Rx,0,5,24,DA,B8,00,48,00,00,00
7651310,0000001B,false,Rx,0,3,27,FF,D8,00,00,00,00,00
7681155,00000023,false,Rx,0,5,27,EE,BD,00,2C,00,00,00
7731223,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
7761211,00000023,false,Rx,0,5,B1,80,7F,04,4A,00,00,00
7811248,0000002F,false,Rx,0,5,21,F9,BC,05,23,00,00,00
7851395,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
7881318,00000023,false,Rx,0,5,22,8A,BD,00,95,00,00,00
7931283,0000001B,false,Rx,0,3,23,FF,DC,00,00,00,00,00
7961302,00000023,false,Rx,0,5,23,E6,C2,00,33,00,00,00
8011402,0000002F,false,Rx,0,5,25,39,C3,05,D8,00,00,00
8051430,0000001B,false,Rx,0,3,26,FF,D9,00,00,00,00,00
8081353,00000023,false,Rx,0,5,26,4E,BD,00,CD,00,00,00
8131318,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
8161337,00000023,false,Rx,0,5,28,CF,C2,00,45,00,00,00
8211469,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
8241368,00000023,false,Rx,0,5,24,DA,B8,00,48,00,00,00
8291317,0000001B,false,Rx,0,3,27,FF,D8,00,00,00,00,00
8321440,00000023,false,Rx,0,5,27,EE,BD,00,2C,00,00,00
8371301,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
8401489,00000023,false,Rx,0,5,B1,80,7F,04,4A,00,00,00
8451412,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
8481312,00000023,false,Rx,0,5,21,33,BD,40,AD,00,00,00
8531467,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
